pnl,user,baseAssetAmount,quoteAssetAmountAfter,quoteEntryAmount,settlePrice,txSig,slot,datetime,marketIndex,explanation,programId
-16.2159,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,228.0,-532.16682,-521.756787,2.334065,1gd53FALTqFciWMnmt6zvFsGoty2epCT52vRb33od8QV77JzBsSVqcrgmYxd1aHy4sttTP8f8GjeTduVBURaFES,250845773,2/27/2024  2:22:52 PM,20,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-18.42624,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,507.0,-299.034684,-150.579,0.589812,24Di7deYqjH7a2rMdpEoUXbZivxk3NvUyCud2VgYrVvEiEb5xe85m2ZjzDU6fdCERXgaUbnDrj8h6vEpv16YB7qp,250852376,2/27/2024  3:09:16 PM,23,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-13.749271,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,28.4,-413.54944,-385.401979,14.5616,2sq4mLS1FBvviz6bRdmNwmiEwVc2V3nn1k5Sy5kFU6BYTh2JzdxCzopbRWtumnPVpxEjPLGFtXYeZZNopxjiiGBx,250858166,2/27/2024  3:50:03 PM,4,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-0.5964,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,28.4,-412.95304,-385.401979,14.5406,4zt2unQ6MtgjxWJYbNWmFWknbkGJUZNj6jgxXFTg32f6tK5mz21sQqdo2JTy3kQ6AnMe3BmDqatXaoAqeDjoPfjc,250858323,2/27/2024  3:51:10 PM,4,none,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
8.672389,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,228.0,-541.32672,-521.756787,2.37424,3HkuBu39Z9Hf1NDvL6mQNormb6TfDbEUL1dArSJ9w2YJtCG9gMv2PGaUr7k9J57aSZb5D4nEaa7ZxFQJqVcaYpf5,250866915,2/27/2024  4:51:38 PM,20,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
10.711219,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,507.0,-309.674079,-150.579,0.610797,3BqEqfPooKD4ZCMZ5tD6kK8EREjPkDAamF37596B1uDwDgoYrpncLWCpGR3sYN9roSwEzBzXddwgqWifAg8maK9m,250867980,2/27/2024  4:59:12 PM,23,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
14.058683,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,28.4,-427.36036,-385.401979,15.0479,3BqtcS1yUKGEtTqkCjfH2p9BQh72CYJMqvkue8VAmuj7oyPhgkTir7rMTwYJXd36a2CqKF3VWpJ9fN2mGZEC4gpW,250886215,2/27/2024  7:08:28 PM,4,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-0.22436,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,28.4,-427.136,-385.401979,15.04,3mbdrdaXkDt8hM1KWQYMbm991ekjxincm9Tm6B741ebgZct9rjxmwmE8h9cuz6LjfVdCq7c5ypg1PnCE3H5YXi1Z,250886338,2/27/2024  7:09:20 PM,4,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
19.20799,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,507.0,-328.690128,-150.579,0.648304,2DB6FdkXeeER8nbqpRV54Zw5ZwvJaLhN8DGdUygbv3JZthj4EtK6Q6R1La3sEGReNq5K7dXbwDuP2wo87qHa4W2r,250888894,2/27/2024  7:27:12 PM,23,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
1.771965,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,507.0,-330.462093,-150.579,0.651799,2nJJ29Uzs42mrNycPx7QwPjgPiymatH794Vxx959aLrtrACH1S7aZAgou7RP98Q9HVrFARD8rv3w2cR7VY6d6fDK,250889022,2/27/2024  7:28:06 PM,23,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-7.23101,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,228.0,-535.30638,-521.756787,2.347835,66mcKkYXqUtThtYjAWj9Ds3Vgb9x5ohux9kavCzc3qfnFdtZFLUFkUNgpYYfonMRq3AkEdxqq1DCe6ANzcB5CUfn,250906661,2/27/2024  9:30:23 PM,20,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-19.470089,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,507.0,-310.89747,-150.579,0.61321,ZFNW6AwQ1h1VCnJBU2dXurByKRzGhwRM4VaDD9GeMwjQLSDcbdgvfh3DAT18QTmj1Qge5k2T5HRmtLmMJoPzTvW,250908006,2/27/2024  9:39:40 PM,23,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.323973,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,507.0,-311.221443,-150.579,0.613849,3Yrc8M27jdUXYBNfV92JKnEWzsXMkgg32B3igFQyNMsbHdTvbzaYkkq3oEiU49N856qoPdd2RhHo6Fpsz97yVd4m,250908081,2/27/2024  9:40:13 PM,23,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-27.368425,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,28.4,-399.99128,-385.401979,14.0842,5hkEFD6cpFk2cPP84jK7Uy5aNCjnNksgGJyfJUwbwSVUKFeo2YMG1geNjaLu35u2uqgnZPfmz5zS9GjdLLMdM9Hi,250909499,2/27/2024  9:50:00 PM,4,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-0.40896,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,28.4,-399.58232,-385.401979,14.0698,2MuYRK2MmEYKKqx7Sg6ix3CbNTHKbMDaKinUc7QVntnd6aeohNzMcCmtej3pncXhwaF5hfSn1Xw6YzDtGjmVHtcq,250909574,2/27/2024  9:50:31 PM,4,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
10.444326,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,507.0,-321.61545,-150.579,0.63435,4jiyFkXUftrNTviM9x7zveTJ7gVhr1wRAwwGmTPuxK2m1BMzAwJ1kgyFCivCGF7mF3dCnzN98xwo8ActL1eHya5P,250919790,2/27/2024  11:00:54 PM,23,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-0.117117,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,507.0,-321.498333,-150.579,0.634119,2joJbNeirQ2RoKddFnY12hkt4hLueSWBmPm5n31Mbp9KbWvMTqqNtgUEte52FHmhfypwmJQJGCkuEquhAQuaqySs,250919872,2/27/2024  11:01:28 PM,23,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-7.078888,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,28.4,-392.86856,-385.401979,13.8334,2s7NyNufRGPQX6XWSJ2ZNGQseprN26RNpzUjfTSQ4eiUpHcjgAq6qRP7uBP1HM42dkdGnk7ubEqyJC3AtTsAqhAF,250934626,2/28/2024  12:43:23 AM,4,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-0.77532,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,28.4,-392.09324,-385.401979,13.8061,54wuwxkQXHK8zzsJ2wRTwLJZFNnrZYb89L176V9MTSFG4x1Kquo9CDq5qzPfMY3kVHVQ5Apjpz9GMSp31G1GcKV6,250934789,2/28/2024  12:44:30 AM,4,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
35.826542,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,507.0,-357.161727,-150.579,0.704461,55zB6rCj3K7ZXdsgvefTE4BXW6VeCLposn2XVgESLv2pmrH6K3Qsehb4gvnTezoutffxL46t1sPJo1BjMbaTWAit,250945455,2/28/2024  1:58:15 AM,23,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
20.141963,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,28.4,-412.4674,-385.401979,14.5235,3vCWRRTsz3zzVxyRaQo8Wf9u7SFEDt648v6FCg7Wt8RwgUZxx5Y5X5927tqp2VLdruGXKJAPPJAauEBeutjh5dHs,250952995,2/28/2024  2:51:10 AM,4,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
35.454108,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,507.0,-392.542722,-150.579,0.774246,28hDXofWCKifvGoWcKK4L7uhFYnWiwN7ss9un6hALdN9gXDJovLsQo4CicSCPmrmSathHh4qUCPsWWykhXjpfXhZ,250958163,2/28/2024  3:26:49 AM,23,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-2.015325,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,507.0,-390.527397,-150.579,0.770271,2FoYpJik61x5V2c6KKSeeb7FiRXC1h27TmWeNkFPFaKSs6LVKaEgzXfCGaoXYJFic4RznS6quPjLow7kjr4k7Lxb,250958381,2/28/2024  3:28:17 AM,23,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
19.398578,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,9.0,-1007.485074,-958.34851,111.942786,62rSy4wVZ5ob8YyTyCTgfdRhVbdc3F3bH3VkgEMzGZcSEzmssckqYHAnuiLDN9PefRz3u1CHyZf2e8tq8k1UxwgB,250981570,2/28/2024  6:07:49 AM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
48.246213,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,28.4,-461.28416,-385.401979,16.2424,3weRtQrXBYUXyQMEDum1A18RUXUa4rTeRnuUxquZATjnNDZGtaD5DFu18me4jc3NXmki1XW6nPn3j4aER4ChhHLK,250981602,2/28/2024  6:08:02 AM,4,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
9.678379,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,594.0,-306.422622,-307.3948,0.515863,52y7rWdvuxRSnedhuqgXE4UBo6XoRryqSLUJdQVpbQMxjozTVqcWYdTrc3WaZhqYc4xWf8A6qx3m4h23JfCEXmLi,250981686,2/28/2024  6:08:35 AM,24,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-40.632583,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,0.0,0.0,0.0,0.697673,4RSeQeoWvkcZKz158wpZrfjaRfaD1VZjazmACpykbBoxuZQzHEEcBMdVxawF14hPAdbksS7bUuNpnVzUC9UVMux5,251006058,2/28/2024  8:57:44 AM,23,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-51.150849,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,228.0,-487.0194,-521.756787,2.13605,5uoFMRB4ejSNLnvvVMAiSVz1nwemWmJobjeE96NoF7dh4PMyVadhriSJkXBrpunHWeM2Q4u5aUmFxCqLkGHUpgKi,251039435,2/28/2024  12:46:49 PM,20,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-33.686086,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,28.4,-428.3714,-385.401979,15.0835,x46c9MgCr14q4DsFdqrYLBK1bLw8uMo7zkzwSxXTBDZLmp2YF5zn7JdkmPHZXymPhbEoAMXzfXcSG3GG57XaTcb,251056119,2/28/2024  2:42:18 PM,4,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-10.446324,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,500.0,-335.1845,-296.337489,0.670369,5o8ALQmJmHXfdzoNoo3nabHRG7n8ugj9y2YoYHroc3uv2S7ztdefjAGoWyzUWSDRGVmtE9R2jG2fX5mQYGzcnoBs,251066213,2/28/2024  3:52:53 PM,18,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
49.726118,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,28.4,-478.42356,-385.401979,16.8459,54v5CeHJPoZFWSKtYVEWyWRTx31Pyk7TA1X2fDdFMVKGN7wa4MdZJAWtngCghnDQHjsoCGbdig4vBZzAnnTsJWUA,251071365,2/28/2024  4:28:28 PM,4,none,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
20.575728,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,228.0,-507.8586,-521.756787,2.22745,3QXBPJdeD84Hy4jPPqGiyii9cPxxr63VHEQnnSZjARzqinfEM6n8xAArQ3zsn2gbRb7UFTXjH7rSJkNWu7agLvYB,251074737,2/28/2024  4:51:35 PM,20,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
23.51155,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,142.0,-123.915022,-100.252,0.872641,4Y1Z58LZsveP6REEgL7rRS8ZbnyAPL4CDKbiucZmMT7CSkqGYczegL7dPqHZhicFJN7fH5iKFi4ETgX6eriMVzzW,251077469,2/28/2024  5:10:31 PM,23,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-0.287976,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,142.0,-123.627046,-100.252,0.870613,5T7ffQdPVsmHsoUktdBHCWHJ9CFimLYQSNzZ3CXp577UuwgsuBrKT5tX2H7uMktmJUQbhMsabwe79RQrxec7qScF,251077491,2/28/2024  5:10:39 PM,23,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
26.323114,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,228.0,-534.59274,-521.756787,2.344705,5jXtW92JRsKzuJXudfD9u1c8xu8RCM1PTYf74rGgHqshYSz2PhdKK8PGmuc7LpRM7L6oDJtN56HNp8hQmiEKkShz,251111379,2/28/2024  9:03:52 PM,20,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-14.417111,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,32.0,-193.328,-197.624,6.0415,541ppgXKnGeW3BJ3wTEZ6sSch9P1ZijoMtTstJqiy51SEvGNxDcc5p6MGLAQ8MN1WjNehwMP7t4ddcBFyKJg5bcV,251115615,2/28/2024  9:33:04 PM,25,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
93.372492,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,24.5,-498.232,-332.47706,20.336,bn1gz1TjAQUemuqLCeUrQ8mEeyRMF8xRiHQ7f6i6tk8B2AcPmnJwRZ4EDTzSeo8HNfi8pT9J2XkEtDGsoSv3QmG,251116714,2/28/2024  9:40:38 PM,4,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
51.013674,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,218.0,-559.69647,-498.872718,2.567415,y3AcPSJJVybwSzf8dDDccHPe3yh1MqK3EEGkawnQCnx2CeMAdZXTtMTynWHu8XiNGD2FLWr3SkbmjFv3BPTUuxo,251118039,2/28/2024  9:49:52 PM,20,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
92.519226,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,7.5,-919.757257,-798.62376,122.634301,41Fo9cgkYXxfjNqwaBMbUxw8XfAw8KuNxwR7CUs7Mm3SzYKnBPvXhyznamH5pqwchWtTJ7m2B79fRUfAvz6C3UBM,251129593,2/28/2024  11:09:47 PM,0,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
30.166787,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,23.3,-502.13597,-316.19247,21.5509,3dZo1joG4awvWtD9TgKjPCLBvzSdrugyeUoMrHhAS43NFt6SG1PpdU6Sm7Et3iY9F4fQAxPkMKRTSpqaCaiNev1T,251129602,2/28/2024  11:09:51 PM,4,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
17.945265,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,594.0,-324.892458,-307.3948,0.546957,3fdRuCzH9UejLSAwHJoqm9D96V9fFf9x4P1cMKtySnLXjG4LpJWWWtMNVsCaSiXNVpdtiyum5Hbc8253rwVKVYHJ,251129654,2/28/2024  11:10:12 PM,24,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-12.852496,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,142.0,-110.9446,-100.252,0.7813,3ww9EGhSPfEKmDAnL3BwV5QWRqoddfoMBBr69iTUR99nYwWBUQikaHVPKyegTGuqbSki2QN8DMtCu8tn3NEAmX9h,251143681,2/29/2024  12:47:13 AM,23,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-19.322966,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,164.0,-405.052448,-375.298742,2.469832,2vXBFAbGq5PSZqTnnSYWpr5zPQqFYMscfqtBKYo7LvQXjPrtJtJL2r77Aw6ZAehUnDtz5uE7JofzHdTefWvBmHbx,251145419,2/29/2024  12:59:13 AM,20,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.034112,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,164.0,-405.08656,-375.298742,2.47004,dGMR12d75vhHnUgLreAcLXeYqEQzv4FineQWMSF5vgdZxaQdTwfxFtKoG2tszMY8C1Ypm2Dx1uEsBmXagWBq5cC,251145431,2/29/2024  12:59:17 AM,20,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
9.638267,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,164.0,-414.897368,-375.298742,2.529862,4JF1eTmvMmwpxPp7ysw3bcg1u3RJRohKMXZFXwRMeUoxkDiM3QXpo5zzVqgQcP1Vi1RsEqGDEkYFd6oRzd1bzs37,251179179,2/29/2024  4:53:04 AM,20,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.116276,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,164.0,-415.013644,-375.298742,2.530571,47ZA9V3rEjiXYL2XTDV8px8g6r3sTuRXvRxwd9dHF8e5vZjJDXjAfE1KwAL7vKArUTLJmuDnyzAdrPqtVFuKgFuL,251179316,2/29/2024  4:54:01 AM,20,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
66.794493,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,17.3,-438.03081,-234.769518,25.3197,294Pd8b6dKUces8BPHRtumea11fNyJEW1y1jA4Rkpojwsv4svjo3nFmgJRfN7naD13SqbHnuY93BUNViMDmSLRxb,251224423,2/29/2024  10:03:54 AM,4,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
8.377147,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,242.0,-205.01514,-185.232,0.84717,34oN1zeM4BbpDCKJXFSpBukxH4jjiqDZL7DxAerSdTR2cHVSaQGzapjPGhQbFXA1GCMYDfYk1vYe8TxD8bNUyq4F,251225182,2/29/2024  10:09:07 AM,23,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
12.967139,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,164.0,-428.033932,-375.298742,2.609963,62ExNoc2AEyAcrda6rx72Mb5bsVjYw9etkC24pPZ8rNH66CQMB4KQQ3xWfzqkThYS5M6sfoY6fyzxbBLYz2ArYYL,251232103,2/29/2024  10:56:21 AM,20,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-28.829439,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,17.3,-409.09137,-234.769518,23.6469,5DxCE27tYCSTWkonMSKMJ5KuapXtH5SPLqrd9UnccnaW7cMZnNYhTUUnzqnd5bQURwhEyuWvug44j9rpRR7Uc6sQ,251242319,2/29/2024  12:06:22 PM,4,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-17.125724,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,242.0,-188.065702,-185.232,0.777131,3w9dhzPP76wBkKmhM4MBZKpegBjiXdtkvqhjFEpUb6HMmLTGmvAoYktTGKDSWYvwpyPAqVgswa1v3PEfufxAjasM,251248263,2/29/2024  12:47:21 PM,23,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-6.164711,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,164.0,-421.95724,-375.298742,2.57291,t9B5S4Wv13pdH2ZYse6hY25WvULRk1QRiQuXvxfYzP5mKv4vAExnYTrWrQN3PdMkEoSknWMoAaE5bHSvycFR3Ha,251257235,2/29/2024  1:48:49 PM,20,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.13284,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,164.0,-422.09008,-375.298742,2.57372,5ExMhofiNPPUUwVWvkBriKiJnuZps3tNVVWgQAzCkhhxgeDixaXCXxzXxgkk21ofMmwxXk5YfH2WUJTwhnxHShpw,251257352,2/29/2024  1:49:39 PM,20,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
7.380936,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,17.3,-416.4283,-234.769518,24.071,2MkQqw8B5xrFCc3CUcLWFJsXQdNs8cTeK7TU7ts3ioFVpK6xSUDssnHHN5tKnZYSKEXkwPUSSDhNdEqBoiKTtEK4,251263305,2/29/2024  2:30:42 PM,4,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-16.053139,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,17.3,-400.44483,-234.769518,23.1471,2Wwu7MKUzXW9qzP72J1kVgqztGY6MPmfdNMYE9iReH4MTGezWEDUa8fWyS8HVRCAWV2mB431GELji5XxYCRTRQrL,251275334,2/29/2024  3:53:54 PM,4,none,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
-15.495505,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,17.3,-384.99074,-234.769518,22.2538,pGrxbjvLR8tvf7Bjoz8SCeKAHWRhM3uqHmGf7Q6GmwAbwmLSzNYhMCrhWQEDFx2TtPu7si2f7cTvBL5rHRzcNoR,251286918,2/29/2024  5:13:43 PM,4,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-10.029242,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,164.0,-412.246308,-375.298742,2.513697,4NPQrBheqehiPcGx5AJkGAQNP8tzBLZjJneGKy7MEz4M8zQU6xSfdgCQvgcyVw26bKyWWwL9qqnCss7zPAciP33g,251288415,2/29/2024  5:24:09 PM,20,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-0.855752,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,164.0,-411.390556,-375.298742,2.508479,63QTaqu2JWwNumMKARXnA73FpQaVzJuJQkBjCJPKqRWee3JsAQpJkzQ8xfgvZHMgs4Nh3o3cGePiBtvwTBDghzLC,251288455,2/29/2024  5:24:25 PM,20,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
-9.159457,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,242.0,-179.176558,-185.232,0.740399,gvzf5enQkiWhNwcfUNvQYY6cXhweb3rCFyYsNsCH836gxr38MwmF1kXqHkADHT4RGHJM7Ya5eEx2D6wGPbxbZen,251288693,2/29/2024  5:26:03 PM,23,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
0.048642,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,242.0,-179.2252,-185.232,0.7406,2nQoCHPbuZYSzrUp9MpqsQRVxeMG95KYAtN5zQfEFAQoVMEo189XNtDiWsbVYDoyzHrHk25XuoFja8esCJKbscd6,251288706,2/29/2024  5:26:08 PM,23,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
47.60249,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,242.0,-226.950262,-185.232,0.937811,3ekJtdMH9iQ5FSAyZWo9piYMqRhtcSP8qEAUL4SMfdTSmz8XeXBJNsvBduRhrFJEfFkuqbtfyZgof6U2CAAqdXWz,251307755,2/29/2024  7:37:19 PM,23,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
18.329023,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,164.0,-429.771676,-375.298742,2.620559,ar7GGUx9qp8Ud1TsGZyVHqsaSBJ7HjaDPcVmrhA3dcjzBt2nrpsDihGJeZ7azSVN3dJTZoLinsg8gvf3MVCGxMw,251311787,2/29/2024  8:04:46 PM,20,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
7.607114,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,17.3,-392.78785,-234.769518,22.7045,2AW3JnQTSMaqdrHkNfwnfLbHFcX99mN64TWrz1QThbjY7Q3voRh4tZWDM1Wg8MJn63Y3GnToZ9qhQ1AEd7qDe8cN,251339802,2/29/2024  11:16:49 PM,4,none,"dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH"
-17.175435,HNFvxa8wDiXpJHGnLq3db9NGxHr8hu37gTjAyfSHVGXT,242.0,-210.169014,-185.232,0.868467,5xz64wN1yW3oo9miDMAi8p7XuKqjoobjh5PiUUDzbKGYPVWm5SCAswzUxgCj5PpztHBCUSKDNrRXFLEWuzoPajt9,251343713,2/29/2024  11:43:58 PM,23,none,dRiftyHA39MWEi3m9aunc5MzRF1JYuBsbn6VPcn33UH
