Pubkey,Signature,Event Type,Log Data
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,3xBoLpLzstLJgiCcXXjheontiS2Bj2PuGtwGn94TZYceWmg7nuUaFqm2Vx5seACyr8Cu53NVq7rXciF9d5HyXBoA,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715668233, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    8q9KqFV1STgZtHHzh5whwarXXQR6A4VErnzpjNTCtBz6,
), filler_reward=0, fill_record_id=6284164, base_asset_amount_filled=2700000000, quote_asset_amount_filled=392289210, taker_fee=98073, maker_fee=-9807, referrer_reward=None, quote_asset_amount_surplus=None, spot_fulfillment_method_fee=None, taker=Pubkey(
    8q9KqFV1STgZtHHzh5whwarXXQR6A4VErnzpjNTCtBz6,
), taker_order_id=46, taker_order_direction=PositionDirection.Long(), taker_order_base_asset_amount=2700000000, taker_order_cumulative_base_asset_amount_filled=2700000000, taker_order_cumulative_quote_asset_amount_filled=392289210, maker=Pubkey(
    C13FZykQfLXKuMAMh2iuG7JxhQqd8otujNRAgVETU6id,
), maker_order_id=277958828, maker_order_direction=PositionDirection.Short(), maker_order_base_asset_amount=63000000000, maker_order_cumulative_base_asset_amount_filled=2700000000, maker_order_cumulative_quote_asset_amount_filled=392289210, oracle_price=144998800))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,2Es6ioZRqKDmkRAuDaAgK5tUQnRUF7xEerskNFU22sf9UovjXzDisMWQjH3BeYjW1G4e6ZreCiVbhccyGLD5pxTN,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715667718, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    H5jfagEnMVNH3PMc2TU2F7tNuXE6b4zCwoL5ip1b4ZHi,
), filler_reward=0, fill_record_id=6284068, base_asset_amount_filled=61100000000, quote_asset_amount_filled=8822711690, taker_fee=628619, maker_fee=-220567, referrer_reward=None, quote_asset_amount_surplus=None, spot_fulfillment_method_fee=None, taker=Pubkey(
    H5jfagEnMVNH3PMc2TU2F7tNuXE6b4zCwoL5ip1b4ZHi,
), taker_order_id=4543259, taker_order_direction=PositionDirection.Long(), taker_order_base_asset_amount=227100000000, taker_order_cumulative_base_asset_amount_filled=61100000000, taker_order_cumulative_quote_asset_amount_filled=8822711690, maker=Pubkey(
    C13FZykQfLXKuMAMh2iuG7JxhQqd8otujNRAgVETU6id,
), maker_order_id=277955644, maker_order_direction=PositionDirection.Short(), maker_order_base_asset_amount=61100000000, maker_order_cumulative_base_asset_amount_filled=61100000000, maker_order_cumulative_quote_asset_amount_filled=8822711690, oracle_price=144026763))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,5w7r9xbfpLpBbk8Db2fPCQiepqKWDYRjCXnorgWCA6Q4Y92LMqF3H4zYVwMKKkdG4HkEgqWcgmq1vknEoKAxuT8M,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715666896, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=1, market_type=MarketType.Spot(), filler=Pubkey(
    3e5QUcAj1qWHRjtphaKVguitkZx6Rnun6CSCJibnwxZM,
), filler_reward=740, fill_record_id=1797230, base_asset_amount_filled=100000000, quote_asset_amount_filled=14800000, taker_fee=7400, maker_fee=-2960, referrer_reward=None, quote_asset_amount_surplus=0, spot_fulfillment_method_fee=0, taker=Pubkey(
    BRksHqLiq2gvQw1XxsZq6DXZjD3GB5a9J63tUBgd6QS9,
), taker_order_id=49828868, taker_order_direction=PositionDirection.Short(), taker_order_base_asset_amount=500000000000, taker_order_cumulative_base_asset_amount_filled=100000000, taker_order_cumulative_quote_asset_amount_filled=14800000, maker=Pubkey(
    Bo5yaFzSdrd47JFYJLMVbrKmhmt18en8Q4enGWzf52pZ,
), maker_order_id=1193, maker_order_direction=PositionDirection.Long(), maker_order_base_asset_amount=100000000, maker_order_cumulative_base_asset_amount_filled=100000000, maker_order_cumulative_quote_asset_amount_filled=14800000, oracle_price=147880420))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,3rCeT6CDKtz6B8RvR6whGEcAq1ebzBeAnn6zvWaxmgrQhbMqJh2Yhr1ySMuoufE9GDiuKE95eWkYKwG9ogNPvxSX,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715665829, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithAMM(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    3XPzSiBMUfE5wbUWfR5mZeHiJVD4WerMVNRPYvQ73XjR,
), filler_reward=371, fill_record_id=6283425, base_asset_amount_filled=100000000, quote_asset_amount_filled=14857397, taker_fee=3715, maker_fee=None, referrer_reward=None, quote_asset_amount_surplus=14126, spot_fulfillment_method_fee=None, taker=Pubkey(
    A2JcM4nEHx15osc9mb86Ca3DdTDNr8ABWjQRGFdbtDuW,
), taker_order_id=175, taker_order_direction=PositionDirection.Short(), taker_order_base_asset_amount=100000000, taker_order_cumulative_base_asset_amount_filled=100000000, taker_order_cumulative_quote_asset_amount_filled=14857397, maker=None, maker_order_id=None, maker_order_direction=None, maker_order_base_asset_amount=None, maker_order_cumulative_base_asset_amount_filled=None, maker_order_cumulative_quote_asset_amount_filled=None, oracle_price=148715246))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,6swuaSBM9Zva8iyFzmXyyiP6quBm1w7jShFqbNr43YddkJPRho7usaenDLhpHESobfmwjc3Pjcwno25foWhSDwJ,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715665281, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    H5jfagEnMVNH3PMc2TU2F7tNuXE6b4zCwoL5ip1b4ZHi,
), filler_reward=0, fill_record_id=6283404, base_asset_amount_filled=100000000, quote_asset_amount_filled=14867260, taker_fee=1061, maker_fee=-371, referrer_reward=None, quote_asset_amount_surplus=None, spot_fulfillment_method_fee=None, taker=Pubkey(
    H5jfagEnMVNH3PMc2TU2F7tNuXE6b4zCwoL5ip1b4ZHi,
), taker_order_id=4542777, taker_order_direction=PositionDirection.Long(), taker_order_base_asset_amount=496600000000, taker_order_cumulative_base_asset_amount_filled=100000000, taker_order_cumulative_quote_asset_amount_filled=14867260, maker=Pubkey(
    GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,
), maker_order_id=25740, maker_order_direction=PositionDirection.Short(), maker_order_base_asset_amount=100000000, maker_order_cumulative_base_asset_amount_filled=100000000, maker_order_cumulative_quote_asset_amount_filled=14867260, oracle_price=148527094))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,SmrRR96Fgpcv5xMRouaL7H4w8B27usTogmrJ2tYCjCvUZTQ1YSUnt6KESrzXEmQcXVPHjEZ2sLW2zCSApDSQcFA,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715664568, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithAMMJitLPSplit(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    E7r6exi33ULJ43ZAzvieeTtxVJGtKgQzopdnvhULPHiv,
), filler_reward=0, fill_record_id=6283347, base_asset_amount_filled=600000000, quote_asset_amount_filled=89223540, taker_fee=22306, maker_fee=None, referrer_reward=None, quote_asset_amount_surplus=-67006, spot_fulfillment_method_fee=None, taker=Pubkey(
    E7r6exi33ULJ43ZAzvieeTtxVJGtKgQzopdnvhULPHiv,
), taker_order_id=11, taker_order_direction=PositionDirection.Short(), taker_order_base_asset_amount=2600000000, taker_order_cumulative_base_asset_amount_filled=600000000, taker_order_cumulative_quote_asset_amount_filled=89223540, maker=None, maker_order_id=None, maker_order_direction=None, maker_order_base_asset_amount=None, maker_order_cumulative_base_asset_amount_filled=None, maker_order_cumulative_quote_asset_amount_filled=None, oracle_price=148735542))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,SmrRR96Fgpcv5xMRouaL7H4w8B27usTogmrJ2tYCjCvUZTQ1YSUnt6KESrzXEmQcXVPHjEZ2sLW2zCSApDSQcFA,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715664568, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    E7r6exi33ULJ43ZAzvieeTtxVJGtKgQzopdnvhULPHiv,
), filler_reward=0, fill_record_id=6283348, base_asset_amount_filled=2000000000, quote_asset_amount_filled=297411800, taker_fee=70636, maker_fee=-7435, referrer_reward=11152, quote_asset_amount_surplus=None, spot_fulfillment_method_fee=None, taker=Pubkey(
    E7r6exi33ULJ43ZAzvieeTtxVJGtKgQzopdnvhULPHiv,
), taker_order_id=11, taker_order_direction=PositionDirection.Short(), taker_order_base_asset_amount=2600000000, taker_order_cumulative_base_asset_amount_filled=2600000000, taker_order_cumulative_quote_asset_amount_filled=386635340, maker=Pubkey(
    C13FZykQfLXKuMAMh2iuG7JxhQqd8otujNRAgVETU6id,
), maker_order_id=277941456, maker_order_direction=PositionDirection.Long(), maker_order_base_asset_amount=74300000000, maker_order_cumulative_base_asset_amount_filled=2000000000, maker_order_cumulative_quote_asset_amount_filled=297411800, oracle_price=148735542))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,2M6GGYiYBWbx8uKkHiH6RTpzbCYZsjbJE8V8uDoiyFo3TSug43Q2Yzi1uGFbktkhZEpNuVr2cECrNnQkww7zp2SC,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715664525, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    HbCfJA7mdqZRXSXHMQpVsztBgfKygFFeQqeazJKmUME8,
), filler_reward=30657, fill_record_id=6283335, base_asset_amount_filled=62900000000, quote_asset_amount_filled=9364791020, taker_fee=702360, maker_fee=-234119, referrer_reward=None, quote_asset_amount_surplus=None, spot_fulfillment_method_fee=None, taker=Pubkey(
    EJsocoaG7jUStdHCCiADqDHNVPXMZHdMFMrKjUjGdS2P,
), taker_order_id=30687, taker_order_direction=PositionDirection.Long(), taker_order_base_asset_amount=250000000000, taker_order_cumulative_base_asset_amount_filled=199700000000, taker_order_cumulative_quote_asset_amount_filled=29733189260, maker=Pubkey(
    C13FZykQfLXKuMAMh2iuG7JxhQqd8otujNRAgVETU6id,
), maker_order_id=277941303, maker_order_direction=PositionDirection.Short(), maker_order_base_asset_amount=62900000000, maker_order_cumulative_base_asset_amount_filled=62900000000, maker_order_cumulative_quote_asset_amount_filled=9364791020, oracle_price=148753200))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,2hueNUHy3ooKg5h95mSzzpCVHCN3rS7sBSb3GtcFbD6S6eeQCAroRyXEuaS1sQ1eVH1cijnDoxL4w38Juan3FaHD,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715662640, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    H5jfagEnMVNH3PMc2TU2F7tNuXE6b4zCwoL5ip1b4ZHi,
), filler_reward=0, fill_record_id=6282986, base_asset_amount_filled=60400000000, quote_asset_amount_filled=8921659840, taker_fee=635669, maker_fee=-223041, referrer_reward=None, quote_asset_amount_surplus=None, spot_fulfillment_method_fee=None, taker=Pubkey(
    H5jfagEnMVNH3PMc2TU2F7tNuXE6b4zCwoL5ip1b4ZHi,
), taker_order_id=4542277, taker_order_direction=PositionDirection.Long(), taker_order_base_asset_amount=246000000000, taker_order_cumulative_base_asset_amount_filled=60400000000, taker_order_cumulative_quote_asset_amount_filled=8921659840, maker=Pubkey(
    C13FZykQfLXKuMAMh2iuG7JxhQqd8otujNRAgVETU6id,
), maker_order_id=277932980, maker_order_direction=PositionDirection.Short(), maker_order_base_asset_amount=60400000000, maker_order_cumulative_base_asset_amount_filled=60400000000, maker_order_cumulative_quote_asset_amount_filled=8921659840, oracle_price=147410512))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,NLK4yZXBSFAjybHL2Mh6z5W9XDf8mA4J7qHyo2unQmFNrv195co2Yyq4nPqQLVPudpes7ivANdV9cTuKSiikexz,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715662075, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    DrHnmPnicXVYghQScSygnQPAfVPGTy3SLRPR5GTHGthS,
), filler_reward=0, fill_record_id=6282905, base_asset_amount_filled=100000000, quote_asset_amount_filled=14725960, taker_fee=3682, maker_fee=-368, referrer_reward=None, quote_asset_amount_surplus=None, spot_fulfillment_method_fee=None, taker=Pubkey(
    DrHnmPnicXVYghQScSygnQPAfVPGTy3SLRPR5GTHGthS,
), taker_order_id=468, taker_order_direction=PositionDirection.Short(), taker_order_base_asset_amount=50000000000, taker_order_cumulative_base_asset_amount_filled=100000000, taker_order_cumulative_quote_asset_amount_filled=14725960, maker=Pubkey(
    4VSCCLopPMN9QWzuAk8kY73Ri4sz2M7hT1Y8z8UfAbno,
), maker_order_id=197155, maker_order_direction=PositionDirection.Long(), maker_order_base_asset_amount=100000000, maker_order_cumulative_base_asset_amount_filled=100000000, maker_order_cumulative_quote_asset_amount_filled=14725960, oracle_price=147085001))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,NLK4yZXBSFAjybHL2Mh6z5W9XDf8mA4J7qHyo2unQmFNrv195co2Yyq4nPqQLVPudpes7ivANdV9cTuKSiikexz,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715662075, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithAMMJit(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    DrHnmPnicXVYghQScSygnQPAfVPGTy3SLRPR5GTHGthS,
), filler_reward=0, fill_record_id=6282906, base_asset_amount_filled=700000000, quote_asset_amount_filled=103075070, taker_fee=25769, maker_fee=None, referrer_reward=None, quote_asset_amount_surplus=-213400, spot_fulfillment_method_fee=None, taker=Pubkey(
    DrHnmPnicXVYghQScSygnQPAfVPGTy3SLRPR5GTHGthS,
), taker_order_id=468, taker_order_direction=PositionDirection.Short(), taker_order_base_asset_amount=50000000000, taker_order_cumulative_base_asset_amount_filled=800000000, taker_order_cumulative_quote_asset_amount_filled=117801030, maker=None, maker_order_id=None, maker_order_direction=None, maker_order_base_asset_amount=None, maker_order_cumulative_base_asset_amount_filled=None, maker_order_cumulative_quote_asset_amount_filled=None, oracle_price=147085001))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,NLK4yZXBSFAjybHL2Mh6z5W9XDf8mA4J7qHyo2unQmFNrv195co2Yyq4nPqQLVPudpes7ivANdV9cTuKSiikexz,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715662075, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    DrHnmPnicXVYghQScSygnQPAfVPGTy3SLRPR5GTHGthS,
), filler_reward=0, fill_record_id=6282907, base_asset_amount_filled=3000000000, quote_asset_amount_filled=441750300, taker_fee=110438, maker_fee=-11043, referrer_reward=None, quote_asset_amount_surplus=None, spot_fulfillment_method_fee=None, taker=Pubkey(
    DrHnmPnicXVYghQScSygnQPAfVPGTy3SLRPR5GTHGthS,
), taker_order_id=468, taker_order_direction=PositionDirection.Short(), taker_order_base_asset_amount=50000000000, taker_order_cumulative_base_asset_amount_filled=3800000000, taker_order_cumulative_quote_asset_amount_filled=559551330, maker=Pubkey(
    AY9Z97NqbkX3uoYsy3eAy21WgLeckpzboKwJ3135DQNT,
), maker_order_id=3616142, maker_order_direction=PositionDirection.Long(), maker_order_base_asset_amount=3000000000, maker_order_cumulative_base_asset_amount_filled=3000000000, maker_order_cumulative_quote_asset_amount_filled=441750300, oracle_price=147085001))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,NLK4yZXBSFAjybHL2Mh6z5W9XDf8mA4J7qHyo2unQmFNrv195co2Yyq4nPqQLVPudpes7ivANdV9cTuKSiikexz,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715662075, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithAMMJit(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    DrHnmPnicXVYghQScSygnQPAfVPGTy3SLRPR5GTHGthS,
), filler_reward=0, fill_record_id=6282908, base_asset_amount_filled=1500000000, quote_asset_amount_filled=220807800, taker_fee=55202, maker_fee=None, referrer_reward=None, quote_asset_amount_surplus=-390122, spot_fulfillment_method_fee=None, taker=Pubkey(
    DrHnmPnicXVYghQScSygnQPAfVPGTy3SLRPR5GTHGthS,
), taker_order_id=468, taker_order_direction=PositionDirection.Short(), taker_order_base_asset_amount=50000000000, taker_order_cumulative_base_asset_amount_filled=5300000000, taker_order_cumulative_quote_asset_amount_filled=780359130, maker=None, maker_order_id=None, maker_order_direction=None, maker_order_base_asset_amount=None, maker_order_cumulative_base_asset_amount_filled=None, maker_order_cumulative_quote_asset_amount_filled=None, oracle_price=147085001))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,NLK4yZXBSFAjybHL2Mh6z5W9XDf8mA4J7qHyo2unQmFNrv195co2Yyq4nPqQLVPudpes7ivANdV9cTuKSiikexz,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715662075, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    DrHnmPnicXVYghQScSygnQPAfVPGTy3SLRPR5GTHGthS,
), filler_reward=0, fill_record_id=6282909, base_asset_amount_filled=6000000000, quote_asset_amount_filled=883231200, taker_fee=220808, maker_fee=-22080, referrer_reward=None, quote_asset_amount_surplus=None, spot_fulfillment_method_fee=None, taker=Pubkey(
    DrHnmPnicXVYghQScSygnQPAfVPGTy3SLRPR5GTHGthS,
), taker_order_id=468, taker_order_direction=PositionDirection.Short(), taker_order_base_asset_amount=50000000000, taker_order_cumulative_base_asset_amount_filled=11300000000, taker_order_cumulative_quote_asset_amount_filled=1663590330, maker=Pubkey(
    AY9Z97NqbkX3uoYsy3eAy21WgLeckpzboKwJ3135DQNT,
), maker_order_id=3616143, maker_order_direction=PositionDirection.Long(), maker_order_base_asset_amount=6000000000, maker_order_cumulative_base_asset_amount_filled=6000000000, maker_order_cumulative_quote_asset_amount_filled=883231200, oracle_price=147085001))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,NLK4yZXBSFAjybHL2Mh6z5W9XDf8mA4J7qHyo2unQmFNrv195co2Yyq4nPqQLVPudpes7ivANdV9cTuKSiikexz,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715662075, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithAMMJit(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    DrHnmPnicXVYghQScSygnQPAfVPGTy3SLRPR5GTHGthS,
), filler_reward=0, fill_record_id=6282910, base_asset_amount_filled=9600000000, quote_asset_amount_filled=1413086400, taker_fee=353272, maker_fee=None, referrer_reward=None, quote_asset_amount_surplus=-2419331, spot_fulfillment_method_fee=None, taker=Pubkey(
    DrHnmPnicXVYghQScSygnQPAfVPGTy3SLRPR5GTHGthS,
), taker_order_id=468, taker_order_direction=PositionDirection.Short(), taker_order_base_asset_amount=50000000000, taker_order_cumulative_base_asset_amount_filled=20900000000, taker_order_cumulative_quote_asset_amount_filled=3076676730, maker=None, maker_order_id=None, maker_order_direction=None, maker_order_base_asset_amount=None, maker_order_cumulative_base_asset_amount_filled=None, maker_order_cumulative_quote_asset_amount_filled=None, oracle_price=147085001))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,NLK4yZXBSFAjybHL2Mh6z5W9XDf8mA4J7qHyo2unQmFNrv195co2Yyq4nPqQLVPudpes7ivANdV9cTuKSiikexz,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715662075, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    DrHnmPnicXVYghQScSygnQPAfVPGTy3SLRPR5GTHGthS,
), filler_reward=0, fill_record_id=6282911, base_asset_amount_filled=29100000000, quote_asset_amount_filled=4283418150, taker_fee=1070855, maker_fee=-107085, referrer_reward=None, quote_asset_amount_surplus=None, spot_fulfillment_method_fee=None, taker=Pubkey(
    DrHnmPnicXVYghQScSygnQPAfVPGTy3SLRPR5GTHGthS,
), taker_order_id=468, taker_order_direction=PositionDirection.Short(), taker_order_base_asset_amount=50000000000, taker_order_cumulative_base_asset_amount_filled=50000000000, taker_order_cumulative_quote_asset_amount_filled=7360094880, maker=Pubkey(
    C13FZykQfLXKuMAMh2iuG7JxhQqd8otujNRAgVETU6id,
), maker_order_id=277930439, maker_order_direction=PositionDirection.Long(), maker_order_base_asset_amount=81100000000, maker_order_cumulative_base_asset_amount_filled=29100000000, maker_order_cumulative_quote_asset_amount_filled=4283418150, oracle_price=147085001))"
GA7F9pnnRTEmruK4Z6oZSuXweQchnscmrtKRLeAuiSa8,283KgpZAAEtDLBx62jY2HgnQXYo58GK31p15bq7UtEYXsqe8yaq95TjZYhNuUHTViiQXnuSvhaLpM6zsZAc1LtyN,OrderActionRecord,"Event(name='OrderActionRecord', data=OrderActionRecord(ts=1715660064, action=OrderAction.Fill(), action_explanation=OrderActionExplanation.OrderFilledWithMatch(), market_index=0, market_type=MarketType.Perp(), filler=Pubkey(
    D1FrgDvi6MHZkK4FYMfUvs2PqdcaqnMMprL5hsgTVTf1,
), filler_reward=0, fill_record_id=6282729, base_asset_amount_filled=500000000, quote_asset_amount_filled=73547300, taker_fee=18387, maker_fee=-1838, referrer_reward=None, quote_asset_amount_surplus=None, spot_fulfillment_method_fee=None, taker=Pubkey(
    D1FrgDvi6MHZkK4FYMfUvs2PqdcaqnMMprL5hsgTVTf1,
), taker_order_id=39, taker_order_direction=PositionDirection.Long(), taker_order_base_asset_amount=500000000, taker_order_cumulative_base_asset_amount_filled=500000000, taker_order_cumulative_quote_asset_amount_filled=73547300, maker=Pubkey(
    C13FZykQfLXKuMAMh2iuG7JxhQqd8otujNRAgVETU6id,
), maker_order_id=277921394, maker_order_direction=PositionDirection.Short(), maker_order_base_asset_amount=57000000000, maker_order_cumulative_base_asset_amount_filled=500000000, maker_order_cumulative_quote_asset_amount_filled=73547300, oracle_price=146858825))"
